192.168.1.160 - - [19/May/2018:21:43:24 +0800] "GET / HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:24 +0800] "GET /favicon.ico HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:35 +0800] "GET / HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:35 +0800] "GET /favicon.ico HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [19/May/2018:23:02:52 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7914 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:03:00 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:03:00 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:05:48 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:05:48 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:06:46 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:06:46 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:06:50 +0800] "GET /douban/v2/movie/top250?start=1&count=1 HTTP/1.1" 200 2418 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:06:52 +0800] "GET /favicon.ico HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:06:53 +0800] "GET /douban/v2/movie/top250?start=1&count=2 HTTP/1.1" 200 4763 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
